Recording	Participant	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Go-past_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	principales	167	1	54274	167	167	167	167	1	54274	167	167	167	167	167	1	54274	167	200	200	200	200	1	54240	200	0			0			0	54240	54440	56,23	91,85													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	principio	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	puede	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	que	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	que2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	que3	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	que4	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	region	300	2	18916	300	150	117	183	2	18916	117	300	150	117	183	2	18916	117	400	200	183	217	2	18849	183	0			0			0	18849	19033	220	48,69													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	región	600	1	30324	600	600	600	600	1	30324	600	600	600	600	600	1	30324	600	616	616	616	616	1	30308	616	0			0			0	30308	30924	36,43	43,24													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Reino	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	S.tuberosum	799	4	58720	799	200	133	333	4	58720	133	816	272	183	333	3	58720	300	866	289	200	350	3	58704	316	0			0			1	58704	59020	215,66	59,19													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	se2	117	1	44797	117	117	117	117	1	44797	117	117	117	117	117	1	44797	117	150	150	150	150	1	44764	150	0			0			0	44764	44914	40,32	507,94													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	semidecumbente	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	ser	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	ser2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	siglo	533	1	31907	533	533	533	533	1	31907	533	533	533	533	533	1	31907	533	566	566	566	566	1	31873	566	0			0			0	31873	32439	102,38	32,07													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	siglo1	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	solanaceas	3014	2	15818	3014	1507	1332	1682	2	15818	1332	3031	3031	3031	3031	1	15818	3031	3064	3064	3064	3064	1	15785	3064	0			0			1	15785	18849	44,74	220													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Solanum	799	2	5359	799	400	150	650	2	5359	650	799	400	150	650	2	5359	650	849	425	183	666	2	5342	666	0			0			0	5342	6009	41,12	51,53													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Solanum1	600	1	14569	600	600	600	600	1	14569	600	600	600	600	600	1	14569	600	633	633	633	633	1	14536	633	0			0			0	14536	15169	41,46	53,51													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	su2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Su	167	1	39168	167	167	167	167	1	39168	167	167	167	167	167	1	39168	167	200	200	200	200	1	39135	200	0			0			0	39135	39334	38,34	44,47													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	superindice1	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	superindice4	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	superindice7	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	superindice23	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	superindice56	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	sus	616	1	43015	616	616	616	616	1	43015	616	616	616	616	616	1	43015	616	650	650	650	650	1	42982	650	0			0			0	42982	43631	60,67	97,85													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	sus2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	sus3	183	1	56089	183	183	183	183	1	56089	183	183	183	183	183	1	56089	183	217	217	217	217	1	56056	217	0			0			0	56056	56272	61,39	193,82													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	tallo	217	1	64947	217	217	217	217	1	64947	217	217	217	217	217	1	64947	217	250	250	250	250	1	64914	250	0			0			0	64914	65164	74,17	441,77													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	tallos	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	taxonomia	433	1	58054	433	433	433	433	1	58054	433	433	433	433	433	1	58054	433	450	450	450	450	1	58038	450	0			0			0	58038	58487	38,58	344,27													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	término	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Titiaca	1799	1	26893	1799	1799	1799	1799	1	26893	1799	1799	1799	1799	1799	1	26893	1799	1815	1815	1815	1815	1	26877	1815	0			0			0	26877	28692	33,11	40,67													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Titulo	783	2	463	783	391	300	483	2	463	300	816	816	816	816	1	463	816	849	849	849	849	1	429	849	0			0			1	429	1279	33,66	109,7													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	TituloImagen	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	todo	133	1	44964	133	133	133	133	1	44964	133	133	133	133	133	1	44964	133	183	183	183	183	1	44914	183	0			0			0	44914	45097	507,94	67,79													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	trasladada	350	1	34704	350	350	350	350	1	34704	350	350	350	350	350	1	34704	350	383	383	383	383	1	34671	383	0			0			0	34671	35054	51,43	64,16													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	traves	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	tuberculos	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	tuberosa	333	1	62668	333	333	333	333	1	62668	333	333	333	333	333	1	62668	333	366	366	366	366	1	62634	366	0			0			0	62634		50,89														
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	tuberosum	949	2	5193	949	475	150	799	2	5193	150	949	475	150	799	2	5193	150	1033	516	200	833	2	5143	200	0			0			0	5143	5342	425,51	41,12													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	un	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	una	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	una1	350	1	38202	350	350	350	350	1	38202	350	350	350	350	350	1	38202	350	383	383	383	383	1	38169	383	0			0			0	38169	38552	57,78	41,15													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	una2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	una3	366	1	61918	366	366	366	366	1	61918	366	366	366	366	366	1	61918	366	400	400	400	400	1	61885	400	0			0			0	61885	62284	115,98	39,73													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	uno	150	1	54090	150	150	150	150	1	54090	150	150	150	150	150	1	54090	150	167	167	167	167	1	54074	167	0			0			0	54074	54240	54,57	56,23													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	unos	533	1	31140	533	533	533	533	1	31140	533	533	533	533	533	1	31140	533	566	566	566	566	1	31107	566	0			0			0	31107	31673	46,9	40,55													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	uso1	433	1	43665	433	433	433	433	1	43665	433	433	433	433	433	1	43665	433	466	466	466	466	1	43631	466	0			0			0	43631	44098	97,85	56,02													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	usos	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	véase	483	2	3411	483	241	117	366	2	3411	117	516	516	516	516	1	3411	516	550	550	550	550	1	3377	550	0			0			1	3377	3927	74,3	37,8													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	XVI	450	1	32456	450	450	450	450	1	32456	450	450	450	450	450	1	32456	450	466	466	466	466	1	32439	466	0			0			0	32439		32,07														
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	XVIII	583	1	46463	583	583	583	583	1	46463	583	583	583	583	583	1	46463	583	616	616	616	616	1	46429	616	0			0			0	46429	47046	49,89	45,37													
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	y	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	y2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	y3	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	y4	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	y5	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	y6	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	ya	150	1	63782	150	150	150	150	1	63782	150	150	150	150	150	1	63782	150	200	200	200	200	1	63732	200	0			0			0	63732	63931	408,7	48,73													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	a	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	a1	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	a2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	a3	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	a4	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	aereos	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	afincado	316	1	160110	316	316	316	316	1	160110	316	316	316	316	316	1	160110	316	333	333	333	333	1	160093	333	0			0			0	160093	160426	30,02	80,76													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	agronomicos	766	2	156046	766	383	383	383	2	156046	383	766	383	383	383	2	156046	383	816	408	400	416	2	156013	416	0			0			0	156013	156429	53,49	59,94													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	al	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	al1	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	alimentacion	366	1	146953	366	366	366	366	1	146953	366	366	366	366	366	1	146953	366	400	400	400	400	1	146919	400	0			0			0	146919	147319	41,15	65,87													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	alimentos	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	altiplano	1499	1	128466	1499	1499	1499	1499	1	128466	1499	1499	1499	1499	1499	1	128466	1499	1532	1532	1532	1532	1	128433	1532	0			0			0	128433	129965	60,05	78,36													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	altiplano1	600	3	132363	600	200	150	266	3	132363	266	650	650	650	650	1	132363	650	683	683	683	683	1	132330	683	0			0			2	132330	133013	58,44	46,18													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	altura	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	Andes	217	1	130665	217	217	217	217	1	130665	217	217	217	217	217	1	130665	217	250	250	250	250	1	130631	250	0			0			0	130631	130881	41,99	49,26													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	andino	333	2	133046	333	167	150	183	2	133046	183	333	167	150	183	2	133046	183	383	192	167	217	2	133013	217	0			0			0	133013	133229	46,18	67,91													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	Antoine	167	1	158161	167	167	167	167	1	158161	167	167	167	167	167	1	158161	167	200	200	200	200	1	158128	200	0			0			0	158128	158328	32,74	33,45													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	años	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	aunque	300	1	148901	300	300	300	300	1	148901	300	300	300	300	300	1	148901	300	333	333	333	333	1	148868	333	0			0			0	148868	149201	45,06	260,25													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	botanica	167	1	146370	167	167	167	167	1	146370	167	167	167	167	167	1	146370	167	183	183	183	183	1	146353	183	0			0			0	146353	146536	31,08	57,78													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	caducifolia	699	2	163557	699	350	200	500	2	163557	500	699	350	200	500	2	163557	500	749	375	217	533	2	163524	533	0			0			0	163524	164057	48,91	99,78													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	centrales1	466	2	130381	466	233	217	250	2	130381	250	466	233	217	250	2	130381	250	533	266	250	283	2	130348	283	0			0			0	130348	130631	73,88	41,99													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	cercanias	117	1	133263	117	117	117	117	1	133263	117	117	117	117	117	1	133263	117	150	150	150	150	1	133229	150	0			0			0	133229	133379	67,91	49,62													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	comenzó	466	1	141906	466	466	466	466	1	141906	466	466	466	466	466	1	141906	466	533	533	533	533	1	141840	533	0			0			0		142373		51,44													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	como	133	1	150300	133	133	133	133	1	150300	133	133	133	133	133	1	150300	133	167	167	167	167	1	150267	167	0			0			0	150267	150434	53,92	47,63													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	comprende	366	2	128050	366	183	183	183	2	128050	183	383	383	383	383	1	128050	383	416	416	416	416	1	128017	416	0			0			1	128017	128433	52,74	60,05													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	comun	366	2	109680	366	183	183	183	2	109680	183	366	183	183	183	2	109680	183	433	217	217	217	2	109647	217	0			0			0	109647	109863	109,7	94,95													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	conquistadores	350	1	143938	350	350	350	350	1	143938	350	350	350	350	350	1	143938	350	383	383	383	383	1	143905	383	0			0			0	143905	144288	63,94	66,65													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	consideraban	1349	4	141440	1016	339	217	450	3	144538	350	1416	708	333	1083	2	141440	333	1466	733	350	1116	2	141423	350	0			0			2	144505	145620	80,54	38,02													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	consumo	400	2	147352	400	200	150	250	2	147352	150	400	200	150	250	2	147352	150	450	225	183	266	2	147319	183	0			0			0	147319	147502	65,87	38,34													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	Contenidos	799	4	110463	799	200	100	333	4	110463	100	849	425	100	749	2	110463	100	933	466	167	766	2	110396	167	0			0			2	167871	110563	192,83	58,25													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	convertirse	217	1	162225	217	217	217	217	1	162225	217	217	217	217	217	1	162225	217	233	233	233	233	1	162208	233	0			0			0		162442		54,57													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	creciendo	833	2	148002	833	416	383	450	2	148002	383	866	866	866	866	1	148002	866	899	899	899	899	1	147969	899	0			0			1	147969	148868	48,36	45,06													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	curiosidad	383	2	145770	383	192	167	217	2	145770	167	400	400	400	400	1	145770	400	450	450	450	450	1	145720	450	0			0			1	145720	146170	589,13	45,08													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de1	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de3	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de4	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de5	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de6	117	1	137576	117	117	117	117	1	137576	117	117	117	117	117	1	137576	117	183	183	183	183	1	137510	183	0			0			0	137510	137693	402,16	66,15													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de7	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de8	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de9	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de1312	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	de¡4	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	del	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	del2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	del3	383	1	157229	383	383	383	383	1	157229	383	383	383	383	383	1	157229	383	416	416	416	416	1	157195	416	0			0			0	157195	157612	50,11	559,2													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	del4	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	del5	183	1	162841	183	183	183	183	1	162841	183	183	183	183	183	1	162841	183	217	217	217	217	1	162808	217	0			0			0	162808	163024	91,85	32,82													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	desambiguacion	150	1	111595	150	150	150	150	1	111595	150	150	150	150	150	1	111595	150	183	183	183	183	1	111562	183	0			0			0	111562	111745	74,27	74,3													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	Descripcion	167	1	163358	167	167	167	167	1	163358	167	167	167	167	167	1	163358	167	233	233	233	233	1	163291	233	0			0			0	163291	163524	280,25	48,91													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	desde	183	1	154314	183	183	183	183	1	154314	183	183	183	183	183	1	154314	183	217	217	217	217	1	154281	217	0			0			0	154281	154497	77,35	44,52													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	domesticada	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	Doyle	400	1	161192	400	400	400	400	1	161192	400	400	400	400	400	1	161192	400	416	416	416	416	1	161176	416	0			0			0	161176	161592	31	43,68													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	editar	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	el	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	el1	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	el2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	el3	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	el4	283	1	154514	283	283	283	283	1	154514	283	283	283	283	283	1	154514	283	300	300	300	300	1	154497	300	0			0			0	154497	154797	44,52	49,89													
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	en	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	en1	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	en2	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	en3	0	0		0				0			0				0			0				0			0			0			0																	
Recording20	Participant20	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording20,Text	en5	0	0		0				0			0				0			0				0			0			0			0																	
