Recording	Participant	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Go-past_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Antoine	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	años	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	aunque	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	botanica	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	caducifolia	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	centrales1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	cercanias	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	comenzó	616	2	24649	616	308	67	550	2	24649	550	633	633	633	633	1	24649	633	650	650	650	650	1	24633	650	0			0			1	24633	25282	45,27	188,2													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	como	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	comprende	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	comun	600	2	7145	600	300	200	400	2	7145	400	600	300	200	400	2	7145	400	666	333	233	433	2	7112	433	0			0			0	7112	7545	51,19	47,04													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	conquistadores	633	1	28147	633	633	633	633	1	28147	633	633	633	633	633	1	28147	633	666	666	666	666	1	28114	666	0			0			0	28114		32,88														
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	consideraban	550	2	32044	550	275	217	333	2	32044	217	566	566	566	566	1	32044	566	583	583	583	583	1	32027	583	0			0			1	32027	32610	36,27	38,92													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	consumo	333	1	35275	333	333	333	333	1	35275	333	333	333	333	333	1	35275	333	366	366	366	366	1	35242	366	0			0			0	35242	35608	62,78	55,92													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Contenidos	1083	3	2699	1083	361	217	533	3	2699	333	1133	566	333	799	2	2699	333	1232	616	383	849	2	2649	383	0			0			1	2649	3032	117,76	706,91													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	convertirse	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	creciendo	550	1	35641	550	550	550	550	1	35641	550	550	550	550	550	1	35641	550	583	583	583	583	1	35608	583	0			0			0	35608	36191	55,92	475,62													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	curiosidad	416	1	32877	416	416	416	416	1	32877	416	416	416	416	416	1	32877	416	466	466	466	466	1	32827	466	0			0			0	32827	33293	478,14	65,89													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de	650	2	6929	650	325	183	466	2	6929	183	650	325	183	466	2	6929	183	716	358	217	500	2	6896	217	0			0			0	6896	7112	49,44	51,19													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de1	466	1	39672	466	466	466	466	1	39672	466	466	466	466	466	1	39672	466	483	483	483	483	1	39655	483	0			0			0	39655	40138	32,89	88,3													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de3	117	1	43036	117	117	117	117	1	43036	117	117	117	117	117	1	43036	117	133	133	133	133	1	43019	133	0			0			0		43153		48,01													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de4	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de5	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de6	566	1	23217	566	566	566	566	1	23217	566	566	566	566	566	1	23217	566	583	583	583	583	1	23200	583	0			0			0		23783		46,72													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de7	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de8	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de9	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de1312	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	de¡4	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	del	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	del2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	del3	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	del4	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	del5	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	desambiguacion	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Descripcion	699	1	13424	699	699	699	699	1	13424	699	699	699	699	699	1	13424	699	716	716	716	716	1	13408	716	0			0			0	13408	14124	376,25	43,07													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	desde	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	domesticada	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Doyle	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	editar	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	el	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	el1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	el2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	el3	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	el4	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	en	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	en1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	en2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	en3	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	en5	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	en6	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	en7	150	1	18870	150	150	150	150	1	18870	150	150	150	150	150	1	18870	150	200	200	200	200	1	18820	200	0			0			0	18820	19020	114,31	76,35													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	En4	250	1	24383	250	250	250	250	1	24383	250	250	250	250	250	1	24383	250	283	283	283	283	1	24350	283	0			0			0	24350	24633	92,46	45,27													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Enrique	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	erecto	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	eruopa	2898	3	19070	1449	1449	1449	1449	1	19070	1449	2981	1491	1449	1532	2	19070	1449	3064	1532	1499	1566	2	19020	1499	0			0			0	19020	20519	76,35	36,22													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	es	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	es2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	escritos	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	España	716	2	39106	250	250	250	250	1	39106	250	716	358	250	466	2	39106	250	799	400	283	516	2	39072	283	0			0			0	39072	39355	182,03	104,05													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	España1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	españoles	2248	1	29130	2248	2248	2248	2248	1	29130	2248	2248	2248	2248	2248	1	29130	2248	2282	2282	2282	2282	1	29096	2282	0			0			0	29096		39,91														
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	especie	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	esta	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	estacion	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	estrella	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	expandio	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	familia	250	1	39405	250	250	250	250	1	39405	250	250	250	250	250	1	39405	250	300	300	300	300	1	39355	300	0			0			0	39355	39655	104,05	32,89													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Filipinas	633	1	11142	633	633	633	633	1	11142	633	633	633	633	633	1	11142	633	683	683	683	683	1	11093	683	0			0			0	11093	11775	96,22	61,93													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	flores	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	forrajera	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	francés	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	fría	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	fue1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Fue	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	gastronomico	250	1	37290	0				0			250	250	250	250	1	37290	250	300	300	300	300	1	37240	300	0			0			0	37240		89,25														
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	genero	533	1	44069	533	533	533	533	1	44069	533	533	533	533	533	1	44069	533	566	566	566	566	1	44035	566	0			0			0	44035	44602	204,42	56,82													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	gracias	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	GuineaEcuatorial	983	3	11809	833	416	350	483	2	11809	483	1016	508	483	533	2	11809	483	1133	566	516	616	2	11775	516	0			0			1	11775	12292	61,93	54,2													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	habitantes	450	1	22618	0				0			450	450	450	450	1	22618	450	466	466	466	466	1	22601	466	0			0			0	22601		567,64														
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	hace	366	1	23817	366	366	366	366	1	23817	366	366	366	366	366	1	23817	366	400	400	400	400	1	23783	400	0			0			0	23783	24183	46,72	31,22													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	hasta	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	hasta2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	herbacea	433	1	43602	433	433	433	433	1	43602	433	433	433	433	433	1	43602	433	450	450	450	450	1	43586	450	0			0			0		44035		204,42													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	herbacea2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Hispanoamerica	183	1	8211	183	183	183	183	1	8211	183	183	183	183	183	1	8211	183	217	217	217	217	1	8178	217	0			0			0	8178	8394	87,47	48,61													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	hojas	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	humano	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Idiomas	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Imagen	2298	6	317	2298	383	200	666	6	317	200	2332	583	200	983	4	317	200	2465	616	250	999	4	267	250	0			0			2	267	517	139,43	718,14													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	irlandes	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	jardin	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	la	416	1	41204	416	416	416	416	1	41204	416	416	416	416	416	1	41204	416	433	433	433	433	1	41187	433	0			0			0	41187	41621	36,91	62,2													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	la1	416	1	44635	416	416	416	416	1	44635	416	416	416	416	416	1	44635	416	450	450	450	450	1	44602	450	0			0			0	44602	45051	56,82	44,62													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	la2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	la3	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	la5	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	lago	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	las	200	1	45085	200	200	200	200	1	45085	200	200	200	200	200	1	45085	200	233	233	233	233	1	45051	233	0			0			0	45051	45285	44,62	61,28													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	las2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	los	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	los1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	los2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	los3	466	1	27397	466	466	466	466	1	27397	466	466	466	466	466	1	27397	466	483	483	483	483	1	27381	483	0			0			0	27381	27864	35,57	43,95													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	los4	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	mayor	566	1	10526	566	566	566	566	1	10526	566	566	566	566	566	1	10526	566	583	583	583	583	1	10510	583	0			0			0	10510	11093	436,14	96,22													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	medir	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	MenuApariencia	1216	4	16189	1216	304	150	683	4	16189	683	1282	641	333	949	2	16189	949	1399	699	416	983	2	16156	983	0			0			2	16156	17138	124,13	275,96													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	MenuArriba	316	1	17654	316	316	316	316	1	17654	316	316	316	316	316	1	17654	316	333	333	333	333	1	17638	333	0			0			0	17638	17971	174	269,39													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	MenuSubtitulo	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	metro	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	mil	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	mundo	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	no1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	nombre	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	o	533	2	10127	533	266	150	383	2	10127	383	533	266	150	383	2	10127	383	583	291	167	416	2	10093	416	0			0			0	10093	10510	207,95	436,14													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	o2	233	1	50997	233	233	233	233	1	50997	233	233	233	233	233	1	50997	233	300	300	300	300	1	50930	300	0			0			0	50930	51230	314,71	233,33													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	ocho	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	originaria	333	1	46367	333	333	333	333	1	46367	333	333	333	333	333	1	46367	333	383	383	383	383	1	46317	383	0			0			0	46317	46700	421,17	268,14													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	otros	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	papa2	616	1	7562	616	616	616	616	1	7562	616	616	616	616	616	1	7562	616	633	633	633	633	1	7545	633	0			0			0	7545	8178	47,04	87,47													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Papa	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Papa1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Para	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Parmentier	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	parte	150	1	41038	150	150	150	150	1	41038	150	150	150	150	150	1	41038	150	200	200	200	200	1	40988	200	0			0			0	40988	41187	307	36,91													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	patata	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	perenne	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	pertenenciente	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	pie de foto	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	pierde	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	planta	500	1	34376	500	500	500	500	1	34376	500	500	500	500	500	1	34376	500	533	533	533	533	1	34342	533	0			0			0		34875		34,26													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	planta1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	planta2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Plantae	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	por	366	1	22035	366	366	366	366	1	22035	366	366	366	366	366	1	22035	366	400	400	400	400	1	22001	400	0			0			0	22001	22401	44,39	35,38													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	por2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	por3	266	1	36974	266	266	266	266	1	36974	266	266	266	266	266	1	36974	266	300	300	300	300	1	36941	300	0			0			0	36941	37240	63,42	89,25													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	principales	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	principio	400	1	36208	400	400	400	400	1	36208	400	400	400	400	400	1	36208	400	416	416	416	416	1	36191	416	0			0			0	36191	36607	475,62	105,08													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	puede	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	que	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	que2	366	1	31661	366	366	366	366	1	31661	366	366	366	366	366	1	31661	366	400	400	400	400	1	31628	400	0			0			0		32027		36,27													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	que3	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	que4	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	region	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	región	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Reino	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	S.tuberosum	533	1	49698	533	533	533	533	1	49698	533	533	533	533	533	1	49698	533	583	583	583	583	1	49648	583	0			0			0	49648	50231	191,67	130,45													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	se2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	semidecumbente	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	ser	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	ser2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	siglo	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	siglo1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	solanaceas	683	1	45634	683	683	683	683	1	45634	683	683	683	683	683	1	45634	683	716	716	716	716	1	45601	716	0			0			0	45601	46317	59,95	421,17													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Solanum	483	1	8877	483	483	483	483	1	8877	483	483	483	483	483	1	8877	483	516	516	516	516	1	8844	516	0			0			0	8844	9360	471,08	104,47													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Solanum1	283	1	45318	283	283	283	283	1	45318	283	283	283	283	283	1	45318	283	316	316	316	316	1	45285	316	0			0			0	45285	45601	61,28	59,95													
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	su2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	Su	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	superindice1	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	superindice4	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	superindice7	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	superindice23	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	superindice56	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	sus	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	sus2	0	0		0				0			0				0			0				0			0			0			0																	
Recording24	Participant24	Timeline1-Mode1	PatataClaro	1	PatataClaro	sus3	0	0		0				0			0				0			0				0			0			0			0																	
